"uuid","entry","row","column","block","plot","location","species","trait","value","timestamp","person","location","number","device_name"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Caps Length (Avg.)","3.25","2025-08-02 09:44:05.373+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Caps Length (Avg.)","3.5","2025-08-02 09:44:06.561+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Caps Length (Avg.)","3.5","2025-08-02 09:44:07.533+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Caps Length (Avg.)","3.5","2025-08-02 09:44:08.469+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Caps Length (Avg.)","3.25","2025-08-02 09:44:11.394+03:00","Conner Johnson","","8","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Caps Length (Avg.)","3.5","2025-08-02 09:44:12.709+03:00","Conner Johnson","","9","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Caps Length (Avg.)","3.75","2025-08-02 09:44:14.449+03:00","Conner Johnson","","10","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Caps Length (Avg.)","4","2025-08-02 09:44:17.406+03:00","Conner Johnson","","11","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Internode Length (Avg.)","3.75","2025-08-02 09:44:25.387+03:00","Conner Johnson","","12","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Internode Length (Avg.)","6.25","2025-08-02 09:44:41.241+03:00","Conner Johnson","","13","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Internode Length (Avg.)","4.5","2025-08-02 09:44:49.700+03:00","Conner Johnson","","14","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","56","2025-08-02 09:45:30.848+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","35","2025-08-02 09:45:49.331+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273e-7447-a842-bb888db6ec7e","PI 599505","9","10","4","0920","KAUST","Sesamum indicum","Harvested","TRUE","2025-08-02 09:45:54.522+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a843-6eaa4ab8a078","25K-109","9","11","4","0921","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:28:22.496+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-5a5bdcb1f367","25K-136","9","12","4","0922","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:28:34.070+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-0e2d380c13fe","Giza 132","9","13","4","0923","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:28:41.382+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-c0dd1224d1e1","25K-229","9","14","4","0924","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:28:48.447+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-760d104c73b9","PI 599456","9","15","4","0925","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 16:29:18.759+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8566-2a662fa1ec9d","25K-221","9","16","4","0926","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:29:25.060+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","July 17 Growth Stage","7- 90% No Open Flowers","2025-07-17 16:29:42.107+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Harvest Date","214","2025-08-02 09:30:55.318+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Plants Count At Harvest","6","2025-08-02 09:31:02.875+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Lodging Plant Count","0","2025-08-02 09:31:10.285+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Plant Height (Avg.)","88","2025-08-02 09:31:22.896+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","First Caps Height (Avg.)","29","2025-08-02 09:31:36.585+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","19","2025-08-02 09:31:48.214+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","First Caps Height (Avg.)","37","2025-08-02 09:31:59.799+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Plant Height (Avg.)","92","2025-08-02 09:32:14.705+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Plant Height (Avg.)","76","2025-08-02 09:32:16.446+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","First Caps Height (Avg.)","33","2025-08-02 09:32:25.457+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","34","2025-08-02 09:32:47.418+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-02 09:33:18.451+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","2.75","2025-08-02 09:33:23.136+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-02 09:33:25.437+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-02 09:33:27.971+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-02 09:33:38.251+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-02 09:33:42.436+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Internode Length (Avg.)","8","2025-08-02 09:34:16.243+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Internode Length (Avg.)","8","2025-08-02 09:34:17.114+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Internode Length (Avg.)","5","2025-08-02 09:34:21.314+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Internode Length (Avg.)","5","2025-08-02 09:34:25.144+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","2.5","2025-08-02 09:34:54.349+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","2.75","2025-08-02 09:34:55.939+03:00","Conner Johnson","","8","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","3.5","2025-08-02 09:34:57.731+03:00","Conner Johnson","","9","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","2.5","2025-08-02 09:35:02.673+03:00","Conner Johnson","","10","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-02 09:35:05.774+03:00","Conner Johnson","","11","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","2.75","2025-08-02 09:35:12.929+03:00","Conner Johnson","","12","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Length (Avg.)","2.75","2025-08-02 09:35:17.739+03:00","Conner Johnson","","13","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Internode Length (Avg.)","4","2025-08-02 09:35:28.782+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Internode Length (Avg.)","6.5","2025-08-02 09:35:35.222+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Internode Length (Avg.)","4","2025-08-02 09:35:57.056+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Internode Length (Avg.)","5","2025-08-02 09:35:59.698+03:00","Conner Johnson","","8","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Internode Length (Avg.)","5.5","2025-08-02 09:36:09.643+03:00","Conner Johnson","","9","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","46","2025-08-02 09:36:33.424+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Harvested","TRUE","2025-08-02 09:36:39.879+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-ba5024a570bf","PI 490041","9","17","4","0927","KAUST","Sesamum indicum","Notes","hkqaAAa£aa","2025-08-02 09:37:22.036+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898b-6c61b17dc172","25K-235","9","18","4","0928","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:29:48.562+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898b-6c61b17dc172","25K-235","9","18","4","0928","KAUST","Sesamum indicum","Notes"," ","2025-08-02 09:37:28.912+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898c-22dcacd84ccb","Sohage","9","19","4","0929","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:29:59.044+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898c-d647156a17cf","25K-237","9","20","4","0930","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:30:08.229+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898d-8bfb2945a23a","Shandweel","9","21","4","0931","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:30:16.491+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-3ee56c41b957","25K-054","9","22","4","0932","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:30:24.859+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-f02ac70003ae","PI 655061","9","23","4","0933","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:30:30.946+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-a52e00b2a960","25K-088","9","24","4","0934","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:30:36.068+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8990-5a4479a91d91","PI 490037","9","25","4","0935","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:30:43.400+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8991-0d16a148f300","PI 561705","9","26","4","0936","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 16:30:49.553+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-968a11d043de","25K-088","1","1","5","0937","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:39:15.276+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-968a11d043de","25K-088","1","1","5","0937","KAUST","Sesamum indicum","Harvested","false","2025-08-04 06:07:39.968+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808d-49b9657d5482","PI 561705","1","2","5","0938","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:39:21.842+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808d-49b9657d5482","PI 561705","1","2","5","0938","KAUST","Sesamum indicum","Harvested","false","2025-08-04 06:07:27.901+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808d-fcaefa1bfcb9","PI 679963","1","3","5","0939","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:39:25.990+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-b36885389f2b","25K-073","1","4","5","0940","KAUST","Sesamum indicum","July 17 Growth Stage","2- No Flowers","2025-07-19 10:39:29.055+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-3bce54b4ba7c","Shandweel","1","5","5","0941","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:39:32.440+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-ec00c7ccba54","25K-133","1","6","5","0942","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:39:37.311+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a840-a031c8db054e","PI 599506","1","7","5","0943","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:39:41.958+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a841-54c517657806","25K-212","1","8","5","0944","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-19 10:39:46.491+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a842-086c09d882f2","PI 655061","1","9","5","0945","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:39:53.360+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a842-bc3a054b5dbd","25K-206","1","10","5","0946","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:39:58.029+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a843-71910cc9b8d3","PI 599497","1","11","5","0947","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:40:01.246+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-5c9ab3474285","PI 655063","1","12","5","0948","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:40:04.105+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-114c9bb6afa7","25K-048","1","13","5","0949","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:40:11.857+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-c701fb8d9b58","PI 317382","1","14","5","0950","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:40:15.897+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-78ee525fb4a5","25K-085","1","15","5","0951","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:40:20.302+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8566-2cc9c71ca1e0","PI 285177","1","16","5","0952","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-19 10:40:28.761+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-beefe1e4bdd0","25K-221","1","17","5","0953","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:40:33.504+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898b-73d2a0074924","PI 490062","1","18","5","0954","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-19 10:40:38.577+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898c-24117a3edde9","25K-064","1","19","5","0955","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:40:42.762+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898c-d94ef92a7a8e","PI 426950","1","20","5","0956","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:40:45.920+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898d-8c1bb89f39c4","25K-168","1","21","5","0957","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:40:52.917+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-42ddb050e02c","Giza 132","1","22","5","0958","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:40:55.449+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-f4c9fadcc66c","25K-069","1","23","5","0959","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:40:57.514+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-aae9156cf824","NARC-TILL","1","24","5","0960","KAUST","Sesamum indicum","July 17 Growth Stage","2- No Flowers","2025-07-19 10:41:01.326+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8990-5f5dc48d8f53","25K-167","1","25","5","0961","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-19 10:41:05.210+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8991-11c0a08695ca","PI 599505","1","26","5","0962","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:41:07.681+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8991-11c0a08695ca","PI 599505","1","26","5","0962","KAUST","Sesamum indicum","Harvested","false","2025-08-04 06:27:41.821+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-995a9085a288","PI 280740","2","1","5","0963","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:41:26.667+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808d-4c3757f2d2df","PI 436596","2","2","5","0964","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:41:30.125+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-01f7bc37dc47","25K-228","2","3","5","0965","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:41:33.506+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-b5a27ef1b2eb","PI 288864","2","4","5","0966","KAUST","Sesamum indicum","July 17 Growth Stage","2- No Flowers","2025-07-19 10:41:37.234+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-3e4527fc1562","25K-220","2","5","5","0967","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:41:39.910+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-f3f16e8d594d","PI 436601","2","6","5","0968","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:41:42.520+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a840-a7bfe8f62171","25K-010","2","7","5","0969","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:41:46.933+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a841-5b714fd943a9","PI 426950","2","8","5","0970","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:41:50.039+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a842-0f44de62a19c","25K-043","2","9","5","0971","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:41:55.484+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a842-c3e04f52170e","PI 531239","2","10","5","0972","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:41:59.741+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a843-75e17cee0a78","25K-150","2","11","5","0973","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-19 10:42:03.071+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-632eca4ecf7d","PI 317382","2","12","5","0974","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-19 10:42:07.978+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-17239d4136f2","PI 599456","2","13","5","0975","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-19 10:42:11.131+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-ca202b0e1c06","25K-180","2","14","5","0976","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:42:20.212+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-7ebc53eca9c2","PI 531240","2","15","5","0977","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:42:24.612+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8566-300088ecd719","25K-226","2","16","5","0978","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:42:27.843+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-c164c27a146b","Sohage","2","17","5","0979","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:42:31.889+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898b-751ee510b726","25K-041","2","18","5","0980","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:42:37.644+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898c-2b8a7e21341d","PI 490041","2","19","5","0981","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:42:42.014+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898c-df86ea7344a4","25K-174","2","20","5","0982","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:42:45.921+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898d-92d1c633c6fc","PI 292144","2","21","5","0983","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:42:49.799+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-479758bec784","25K-025","2","22","5","0984","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-19 10:43:01.845+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-f86a05ce25f4","Shandweel","2","23","5","0985","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:43:06.168+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-ac07eaa1af3c","25K-181","2","24","5","0986","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-19 10:43:12.701+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8990-628740cd753b","PI 561705","2","25","5","0987","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:43:22.990+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8991-17c7132e49c7","PI 490037","2","26","5","0988","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-19 10:43:28.079+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8991-17c7132e49c7","PI 490037","2","26","5","0988","KAUST","Sesamum indicum","Harvested","false","2025-08-04 06:37:08.000+03:00","Conner Johnson","","1","Pixel 6a"
